GAME_DATE,player_name,points,rebounds,assists,threept_fg,steals,blocks,minutes
2025-10-27,Ron Harper Jr.,0,0,0,0,0,0,2
2025-10-29,Ron Harper Jr.,0,0,0,0,0,0,0
2025-10-31,Ron Harper Jr.,0,0,0,0,0,0,0
2025-11-01,Ron Harper Jr.,2,3,3,0,0,0,10
2025-11-03,Ron Harper Jr.,0,0,0,0,0,0,0
2025-11-05,Ron Harper Jr.,0,0,0,0,0,0,0
2025-11-07,Ron Harper Jr.,0,0,0,0,0,0,0
2025-11-09,Ron Harper Jr.,0,0,0,0,0,0,0
2025-11-11,Ron Harper Jr.,0,0,0,0,0,0,0
2025-11-12,Ron Harper Jr.,6,0,0,2,0,1,4
2025-11-16,Ron Harper Jr.,0,0,0,0,0,0,0
2025-11-18,Ron Harper Jr.,0,0,0,0,0,0,0
2025-10-22,Dalen Terry,0,0,0,0,0,0,6
2025-10-25,Dalen Terry,0,0,0,0,0,0,2
2025-10-27,Dalen Terry,0,0,0,0,0,0,0
2025-10-29,Dalen Terry,0,0,0,0,0,0,0
2025-10-31,Dalen Terry,0,0,0,0,0,0,0
2025-11-02,Dalen Terry,3,0,0,1,0,0,1
2025-11-04,Dalen Terry,2,1,2,0,0,2,14
2025-11-07,Dalen Terry,2,1,1,0,0,0,5
2025-11-08,Dalen Terry,0,0,0,0,0,0,0
2025-11-10,Dalen Terry,4,0,0,0,0,0,2
2025-11-12,Dalen Terry,1,1,1,0,1,0,10
2025-11-16,Dalen Terry,0,0,0,0,0,0,0
2025-11-17,Dalen Terry,5,3,4,1,0,0,18
2025-11-19,Dalen Terry,6,3,5,0,3,1,17
2025-10-23,Peyton Watson,2,2,1,0,0,0,16
2025-10-25,Peyton Watson,7,2,1,0,1,0,20
2025-10-27,Peyton Watson,9,2,1,1,1,2,25
2025-10-29,Peyton Watson,5,5,5,0,1,3,23
2025-10-31,Peyton Watson,10,4,1,0,2,1,23
2025-11-03,Peyton Watson,0,1,1,0,1,0,16
2025-11-05,Peyton Watson,2,10,3,0,0,2,18
2025-11-07,Peyton Watson,10,3,1,1,2,1,24
2025-11-08,Peyton Watson,16,7,1,1,3,0,27
2025-11-11,Peyton Watson,0,3,0,0,1,1,19
2025-11-12,Peyton Watson,2,2,1,0,0,1,22
2025-11-15,Peyton Watson,12,3,0,0,2,1,34
2025-11-17,Peyton Watson,5,3,1,1,1,3,34
2025-11-19,Peyton Watson,32,12,3,5,1,0,34
2025-10-22,Tyrese Martin,5,3,5,1,2,0,26
2025-10-24,Tyrese Martin,3,3,1,1,0,0,9
2025-10-26,Tyrese Martin,4,2,3,0,0,0,12
2025-10-27,Tyrese Martin,11,4,2,3,0,0,23
2025-10-29,Tyrese Martin,13,5,1,2,0,0,20
2025-11-02,Tyrese Martin,0,2,4,0,0,1,27
2025-11-03,Tyrese Martin,12,3,2,2,0,0,22
2025-11-05,Tyrese Martin,16,5,2,4,1,0,28
2025-11-07,Tyrese Martin,2,1,3,0,1,0,19
2025-11-09,Tyrese Martin,5,8,2,1,0,0,25
2025-11-11,Tyrese Martin,0,1,1,0,0,0,14
2025-11-14,Tyrese Martin,4,2,2,0,2,0,24
2025-11-16,Tyrese Martin,20,2,4,3,1,2,26
2025-11-18,Tyrese Martin,8,1,2,1,2,0,18
2025-10-22,Caleb Houstan,0,0,0,0,0,0,0
2025-10-24,Caleb Houstan,0,0,0,0,0,0,0
2025-10-25,Caleb Houstan,0,0,0,0,0,0,2
2025-10-27,Caleb Houstan,0,0,0,0,0,0,0
2025-10-29,Caleb Houstan,0,0,0,0,0,0,0
2025-10-31,Caleb Houstan,0,0,0,0,0,0,1
2025-11-02,Caleb Houstan,0,0,0,0,0,0,0
2025-11-04,Caleb Houstan,0,0,0,0,0,0,1
2025-11-07,Caleb Houstan,0,0,0,0,0,0,0
2025-11-08,Caleb Houstan,8,2,1,1,0,1,19
2025-11-10,Caleb Houstan,0,0,0,0,0,0,0
2025-11-12,Caleb Houstan,6,1,1,2,1,0,8
2025-11-13,Caleb Houstan,0,0,0,0,0,0,0
2025-11-16,Caleb Houstan,0,0,0,0,0,0,0
2025-11-18,Caleb Houstan,0,0,0,0,0,0,3
2025-11-20,Caleb Houstan,0,0,0,0,0,0,0
2025-10-22,Moussa Diabate,13,9,0,0,1,1,21
2025-10-25,Moussa Diabate,6,2,0,0,1,1,17
2025-10-26,Moussa Diabate,12,10,1,0,0,2,23
2025-10-28,Moussa Diabate,8,2,0,0,0,1,19
2025-10-30,Moussa Diabate,10,6,1,0,0,2,20
2025-11-01,Moussa Diabate,11,9,1,0,0,0,19
2025-11-02,Moussa Diabate,17,12,0,0,0,1,22
2025-11-04,Moussa Diabate,6,5,2,0,2,1,18
2025-11-07,Moussa Diabate,10,11,0,0,0,3,22
2025-11-10,Moussa Diabate,8,3,1,0,2,3,29
2025-11-12,Moussa Diabate,7,13,2,0,1,1,23
2025-11-14,Moussa Diabate,15,11,1,0,1,0,43
2025-11-15,Moussa Diabate,13,11,4,0,1,1,24
2025-11-17,Moussa Diabate,8,7,2,0,0,4,20
2025-11-19,Moussa Diabate,8,12,3,0,0,0,24
2025-10-22,Collin Gillespie,7,2,4,1,1,1,22
2025-10-24,Collin Gillespie,13,5,5,3,1,1,28
2025-10-25,Collin Gillespie,6,2,1,2,0,0,14
2025-10-27,Collin Gillespie,15,3,12,4,3,1,32
2025-10-29,Collin Gillespie,14,6,5,3,2,1,31
2025-10-31,Collin Gillespie,12,3,6,4,1,1,28
2025-11-02,Collin Gillespie,15,2,4,3,1,1,22
2025-11-04,Collin Gillespie,8,5,4,2,1,0,21
2025-11-06,Collin Gillespie,1,5,7,0,1,0,25
2025-11-08,Collin Gillespie,13,6,4,4,0,0,26
2025-11-10,Collin Gillespie,6,1,5,2,1,0,13
2025-11-12,Collin Gillespie,4,6,5,1,0,0,19
2025-11-13,Collin Gillespie,10,4,1,2,0,0,24
2025-11-16,Collin Gillespie,15,8,7,1,2,0,32
2025-11-18,Collin Gillespie,19,3,6,4,1,0,28
2025-10-21,Jake LaRavia,5,3,0,1,0,0,16
2025-10-24,Jake LaRavia,6,0,1,1,1,0,28
2025-10-26,Jake LaRavia,11,6,5,2,1,0,32
2025-10-27,Jake LaRavia,3,6,5,0,0,0,29
2025-10-29,Jake LaRavia,27,8,2,5,1,1,37
2025-10-31,Jake LaRavia,13,5,2,1,3,0,23
2025-11-02,Jake LaRavia,25,8,3,2,4,0,35
2025-11-03,Jake LaRavia,11,5,6,0,3,0,36
2025-11-05,Jake LaRavia,8,6,1,1,0,0,37
2025-11-08,Jake LaRavia,13,5,2,1,2,1,23
2025-11-10,Jake LaRavia,6,1,3,0,1,0,25
2025-11-12,Jake LaRavia,5,1,2,1,0,0,22
2025-11-14,Jake LaRavia,6,3,0,0,3,2,22
2025-11-15,Jake LaRavia,4,6,1,0,2,0,36
2025-11-18,Jake LaRavia,16,4,2,2,1,0,25
2025-10-22,Dominick Barlow,13,8,5,0,0,1,34
2025-10-25,Dominick Barlow,2,4,0,0,0,0,16
2025-10-27,Dominick Barlow,0,0,0,0,0,0,0
2025-10-28,Dominick Barlow,0,0,0,0,0,0,0
2025-10-31,Dominick Barlow,0,0,0,0,0,0,0
2025-11-02,Dominick Barlow,0,0,0,0,0,0,0
2025-11-04,Dominick Barlow,0,0,0,0,0,0,0
2025-11-05,Dominick Barlow,0,0,0,0,0,0,0
2025-11-08,Dominick Barlow,0,0,0,0,0,0,0
2025-11-09,Dominick Barlow,0,0,0,0,0,0,0
2025-11-11,Dominick Barlow,0,0,0,0,0,0,0
2025-11-14,Dominick Barlow,10,8,3,2,0,2,29
2025-11-17,Dominick Barlow,7,1,0,0,3,0,21
2025-11-19,Dominick Barlow,5,3,3,1,0,1,17
2025-11-20,Dominick Barlow,2,6,3,0,0,2,29
2025-10-22,Vince Williams Jr.,0,0,0,0,0,0,0
2025-10-24,Vince Williams Jr.,0,0,0,0,0,0,0
2025-10-25,Vince Williams Jr.,0,0,0,0,0,0,0
2025-10-27,Vince Williams Jr.,0,0,0,0,0,0,0
2025-10-29,Vince Williams Jr.,0,0,0,0,0,0,0
2025-10-31,Vince Williams Jr.,7,2,3,1,1,0,17
2025-11-02,Vince Williams Jr.,14,3,3,2,2,0,21
2025-11-03,Vince Williams Jr.,4,2,2,0,1,1,14
2025-11-05,Vince Williams Jr.,10,4,3,2,1,0,15
2025-11-07,Vince Williams Jr.,0,3,1,0,0,0,15
2025-11-09,Vince Williams Jr.,3,6,0,1,0,1,14
2025-11-11,Vince Williams Jr.,14,9,6,3,0,0,24
2025-11-12,Vince Williams Jr.,12,5,2,3,0,0,25
2025-11-15,Vince Williams Jr.,8,4,5,2,2,0,27
2025-11-18,Vince Williams Jr.,14,9,9,1,0,0,30
2025-11-20,Vince Williams Jr.,4,5,15,0,2,0,24
2025-10-22,A.J. Green,11,3,1,3,0,0,27
2025-10-24,A.J. Green,9,1,0,3,1,0,25
2025-10-26,A.J. Green,20,2,2,4,0,0,31
2025-10-28,A.J. Green,9,4,0,3,0,0,24
2025-10-30,A.J. Green,10,2,0,3,1,0,33
2025-11-01,A.J. Green,17,4,2,4,0,0,30
2025-11-03,A.J. Green,13,1,3,4,0,0,29
2025-11-04,A.J. Green,9,1,1,3,0,0,17
2025-11-07,A.J. Green,6,4,5,2,0,1,35
2025-11-09,A.J. Green,3,1,4,1,2,0,26
2025-11-10,A.J. Green,13,5,2,4,1,0,27
2025-11-12,A.J. Green,3,3,2,1,0,0,27
2025-11-14,A.J. Green,13,0,2,2,0,0,25
2025-11-15,A.J. Green,15,3,0,5,0,0,25
2025-11-17,A.J. Green,12,3,4,4,1,0,40
2025-11-20,A.J. Green,9,6,0,3,1,0,36
2025-10-22,Jamal Cain,0,0,0,0,0,0,0
2025-10-24,Jamal Cain,0,0,0,0,0,0,0
2025-10-25,Jamal Cain,0,0,0,0,0,0,0
2025-10-27,Jamal Cain,0,0,0,0,0,0,0
2025-10-29,Jamal Cain,0,0,0,0,0,0,0
2025-10-30,Jamal Cain,0,0,0,0,0,0,0
2025-11-01,Jamal Cain,0,0,0,0,0,0,0
2025-11-04,Jamal Cain,0,0,0,0,0,0,0
2025-11-07,Jamal Cain,0,0,0,0,0,0,0
2025-11-09,Jamal Cain,0,0,0,0,0,0,0
2025-11-10,Jamal Cain,0,0,0,0,0,0,0
2025-11-12,Jamal Cain,0,0,0,0,0,0,0
2025-11-14,Jamal Cain,0,0,0,0,0,0,1
2025-11-16,Jamal Cain,0,0,0,0,0,0,0
2025-11-18,Jamal Cain,0,0,0,0,0,0,1
2025-11-20,Jamal Cain,5,0,1,1,0,0,5
2025-10-22,Simone Fontecchio,13,2,1,1,0,0,19
2025-10-24,Simone Fontecchio,14,4,2,4,2,0,23
2025-10-26,Simone Fontecchio,14,4,1,3,0,0,19
2025-10-28,Simone Fontecchio,10,0,3,3,1,1,19
2025-10-30,Simone Fontecchio,18,3,2,5,0,0,28
2025-11-02,Simone Fontecchio,9,4,0,2,0,0,19
2025-11-03,Simone Fontecchio,11,1,0,2,1,0,17
2025-11-05,Simone Fontecchio,5,2,2,1,1,1,16
2025-11-07,Simone Fontecchio,11,2,2,1,0,0,19
2025-11-08,Simone Fontecchio,7,1,0,2,0,0,18
2025-11-10,Simone Fontecchio,13,4,0,3,0,1,16
2025-11-12,Simone Fontecchio,13,4,0,3,1,0,19
2025-11-14,Simone Fontecchio,9,2,0,3,0,0,15
2025-11-17,Simone Fontecchio,14,4,3,4,2,0,21
2025-11-19,Simone Fontecchio,10,4,2,2,1,0,19
2025-10-22,Orlando Robinson,0,0,0,0,0,0,0
2025-10-24,Orlando Robinson,0,0,0,0,0,0,0
2025-10-25,Orlando Robinson,0,0,0,0,0,0,0
2025-10-27,Orlando Robinson,0,0,0,0,0,0,0
2025-10-29,Orlando Robinson,0,0,0,0,0,0,0
2025-10-30,Orlando Robinson,0,0,0,0,0,0,2
2025-11-01,Orlando Robinson,0,0,0,0,0,0,0
2025-11-04,Orlando Robinson,0,0,0,0,0,0,0
2025-11-07,Orlando Robinson,0,0,0,0,0,0,0
2025-11-09,Orlando Robinson,0,0,0,0,0,0,0
2025-11-10,Orlando Robinson,0,0,0,0,0,0,0
2025-11-12,Orlando Robinson,0,0,0,0,0,0,0
2025-11-14,Orlando Robinson,0,0,0,0,0,0,0
2025-11-16,Orlando Robinson,0,0,0,0,0,0,0
2025-11-18,Orlando Robinson,0,0,0,0,0,0,0
2025-11-20,Orlando Robinson,0,0,0,0,0,0,0
2025-11-18,Jamaree Bouyea,3,0,1,1,0,1,3
2025-10-23,Quenton Jackson,0,0,0,0,0,0,0
2025-10-25,Quenton Jackson,0,0,0,0,0,0,0
2025-10-26,Quenton Jackson,4,2,0,1,0,0,10
2025-10-29,Quenton Jackson,8,3,0,0,1,0,17
2025-10-31,Quenton Jackson,15,4,4,2,1,1,22
2025-11-01,Quenton Jackson,25,6,10,3,3,0,31
2025-11-03,Quenton Jackson,7,2,4,0,0,0,20
2025-11-05,Quenton Jackson,0,0,0,0,0,0,0
2025-11-08,Quenton Jackson,0,0,0,0,0,0,0
2025-11-09,Quenton Jackson,0,0,0,0,0,0,0
2025-11-11,Quenton Jackson,0,0,0,0,0,0,0
2025-11-13,Quenton Jackson,0,0,0,0,0,0,0
2025-11-15,Quenton Jackson,0,0,0,0,0,0,0
2025-11-17,Quenton Jackson,0,0,0,0,0,0,0
2025-11-19,Quenton Jackson,0,0,0,0,0,0,0
2025-10-22,Keaton Wallace,0,0,0,0,1,0,9
2025-10-24,Keaton Wallace,3,1,2,1,0,0,11
2025-10-25,Keaton Wallace,5,1,1,0,0,0,12
2025-10-27,Keaton Wallace,0,2,1,0,0,0,5
2025-10-29,Keaton Wallace,3,1,5,1,0,0,14
2025-10-31,Keaton Wallace,11,3,7,3,1,0,17
2025-11-02,Keaton Wallace,0,0,0,0,0,0,0
2025-11-04,Keaton Wallace,4,3,2,1,0,1,11
2025-11-07,Keaton Wallace,7,3,3,1,2,1,20
2025-11-08,Keaton Wallace,14,2,7,4,1,0,36
2025-11-10,Keaton Wallace,5,4,1,1,0,0,24
2025-11-12,Keaton Wallace,4,2,4,0,4,0,23
2025-11-13,Keaton Wallace,0,2,5,0,1,0,15
2025-11-16,Keaton Wallace,5,1,1,1,1,0,13
2025-11-18,Keaton Wallace,7,0,2,2,1,0,13
2025-11-20,Keaton Wallace,6,0,2,2,0,0,12
2025-10-23,Jalen Pickett,0,0,0,0,0,0,0
2025-10-25,Jalen Pickett,2,0,0,0,0,0,3
2025-10-27,Jalen Pickett,0,0,0,0,0,0,1
2025-10-29,Jalen Pickett,8,2,3,1,0,0,12
2025-10-31,Jalen Pickett,0,0,0,0,0,0,0
2025-11-03,Jalen Pickett,0,0,0,0,0,0,0
2025-11-05,Jalen Pickett,0,0,0,0,0,0,0
2025-11-07,Jalen Pickett,0,2,3,0,0,0,5
2025-11-08,Jalen Pickett,2,1,0,0,0,0,17
2025-11-11,Jalen Pickett,0,0,0,0,0,0,0
2025-11-12,Jalen Pickett,3,1,1,1,0,0,3
2025-11-15,Jalen Pickett,0,0,0,0,0,0,0
2025-11-17,Jalen Pickett,3,1,0,1,0,0,10
2025-11-19,Jalen Pickett,0,0,0,0,0,0,0
2025-10-22,Jalen Wilson,8,0,0,2,0,0,15
2025-10-24,Jalen Wilson,0,0,0,0,0,0,0
2025-10-26,Jalen Wilson,9,1,1,3,0,0,15
2025-10-27,Jalen Wilson,9,1,2,1,1,0,23
2025-10-29,Jalen Wilson,6,2,2,1,0,0,21
2025-11-02,Jalen Wilson,2,0,0,0,0,0,14
2025-11-03,Jalen Wilson,7,1,1,0,0,0,16
2025-11-05,Jalen Wilson,6,1,0,2,0,0,21
2025-11-07,Jalen Wilson,9,1,1,3,0,0,11
2025-11-09,Jalen Wilson,0,3,0,0,1,0,20
2025-11-11,Jalen Wilson,9,1,0,3,0,0,16
2025-11-14,Jalen Wilson,0,0,0,0,0,0,0
2025-11-16,Jalen Wilson,3,0,0,1,0,0,2
2025-11-18,Jalen Wilson,0,1,0,0,0,0,12
2025-10-22,Colin Castleton,0,0,0,0,0,0,0
2025-10-24,Colin Castleton,0,0,0,0,0,0,0
2025-10-25,Colin Castleton,0,0,0,0,0,0,0
2025-10-27,Colin Castleton,0,0,0,0,0,0,0
2025-10-29,Colin Castleton,0,0,0,0,0,0,0
2025-10-30,Colin Castleton,0,0,0,0,0,0,0
2025-11-01,Colin Castleton,0,0,0,0,0,0,0
2025-11-04,Colin Castleton,0,0,0,0,0,0,0
2025-11-07,Colin Castleton,0,0,0,0,0,0,0
2025-11-09,Colin Castleton,0,0,0,0,0,0,0
2025-11-10,Colin Castleton,0,0,0,0,0,0,0
2025-11-12,Colin Castleton,0,0,0,0,0,0,0
2025-11-14,Colin Castleton,0,0,0,0,0,0,0
2025-11-16,Colin Castleton,0,0,0,0,0,0,0
2025-11-18,Colin Castleton,0,0,0,0,0,0,0
2025-11-20,Colin Castleton,0,0,0,0,0,0,0
2025-10-22,Scoot Henderson,0,0,0,0,0,0,0
2025-10-24,Scoot Henderson,0,0,0,0,0,0,0
2025-10-26,Scoot Henderson,0,0,0,0,0,0,0
2025-10-27,Scoot Henderson,0,0,0,0,0,0,0
2025-10-29,Scoot Henderson,0,0,0,0,0,0,0
2025-10-31,Scoot Henderson,0,0,0,0,0,0,0
2025-11-03,Scoot Henderson,0,0,0,0,0,0,0
2025-11-05,Scoot Henderson,0,0,0,0,0,0,0
2025-11-08,Scoot Henderson,0,0,0,0,0,0,0
2025-11-10,Scoot Henderson,0,0,0,0,0,0,0
2025-11-12,Scoot Henderson,0,0,0,0,0,0,0
2025-11-14,Scoot Henderson,0,0,0,0,0,0,0
2025-11-16,Scoot Henderson,0,0,0,0,0,0,0
2025-11-18,Scoot Henderson,0,0,0,0,0,0,0
2025-11-19,Scoot Henderson,0,0,0,0,0,0,0
2025-10-23,Julian Strawther,0,0,0,0,0,0,0
2025-10-25,Julian Strawther,3,2,0,0,0,0,3
2025-10-27,Julian Strawther,0,0,0,0,0,0,2
2025-10-29,Julian Strawther,6,2,2,1,0,0,11
2025-10-31,Julian Strawther,0,0,0,0,0,0,0
2025-11-03,Julian Strawther,4,0,0,1,0,0,7
2025-11-05,Julian Strawther,0,0,0,0,0,0,0
2025-11-07,Julian Strawther,4,1,0,0,0,1,7
2025-11-08,Julian Strawther,12,6,2,0,0,0,22
2025-11-11,Julian Strawther,0,1,0,0,0,0,3
2025-11-12,Julian Strawther,4,1,0,0,0,0,11
2025-11-15,Julian Strawther,0,1,0,0,0,0,6
2025-11-17,Julian Strawther,0,0,0,0,0,0,0
2025-11-19,Julian Strawther,0,0,0,0,0,0,0
2025-10-22,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-10-24,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-10-27,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-10-29,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-10-31,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-11-02,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-11-03,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-11-05,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-11-07,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-11-10,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-11-11,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-11-13,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-11-16,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-11-18,Oscar Tshiebwe,0,0,0,0,0,0,0
2025-10-22,Leonard Miller,0,0,0,0,0,0,0
2025-10-24,Leonard Miller,2,1,0,0,0,0,4
2025-10-26,Leonard Miller,0,0,0,0,0,0,0
2025-10-27,Leonard Miller,0,0,0,0,0,0,3
2025-10-29,Leonard Miller,0,0,0,0,0,0,0
2025-11-01,Leonard Miller,0,0,0,0,0,0,0
2025-11-03,Leonard Miller,2,1,0,0,0,0,3
2025-11-05,Leonard Miller,2,1,0,0,1,0,3
2025-11-07,Leonard Miller,6,3,0,0,0,0,9
2025-11-09,Leonard Miller,2,1,1,0,0,0,5
2025-11-10,Leonard Miller,0,0,0,0,0,0,0
2025-11-14,Leonard Miller,1,1,0,0,0,0,1
2025-11-15,Leonard Miller,0,0,0,0,0,0,0
2025-11-17,Leonard Miller,0,3,3,0,1,0,10
2025-11-19,Leonard Miller,0,0,0,0,0,0,0
2025-10-22,Jaime Jaquez Jr.,13,6,1,0,2,0,30
2025-10-24,Jaime Jaquez Jr.,17,10,6,0,2,0,27
2025-10-26,Jaime Jaquez Jr.,17,5,5,0,0,0,27
2025-10-28,Jaime Jaquez Jr.,28,4,5,2,1,0,28
2025-10-30,Jaime Jaquez Jr.,6,8,6,0,0,0,34
2025-11-02,Jaime Jaquez Jr.,31,8,4,0,0,0,35
2025-11-03,Jaime Jaquez Jr.,6,6,5,0,1,0,26
2025-11-05,Jaime Jaquez Jr.,21,3,2,1,1,0,26
2025-11-07,Jaime Jaquez Jr.,18,8,9,1,0,2,33
2025-11-08,Jaime Jaquez Jr.,14,12,7,0,1,0,29
2025-11-10,Jaime Jaquez Jr.,22,13,7,0,1,2,33
2025-11-12,Jaime Jaquez Jr.,11,3,4,0,0,0,30
2025-11-14,Jaime Jaquez Jr.,23,9,7,1,0,1,34
2025-11-17,Jaime Jaquez Jr.,13,1,4,1,0,0,32
2025-11-19,Jaime Jaquez Jr.,12,5,7,0,2,0,34
2025-10-22,Kris Murray,7,0,0,1,0,0,18
2025-10-24,Kris Murray,13,1,1,1,2,1,26
2025-10-26,Kris Murray,0,3,1,0,1,0,18
2025-10-27,Kris Murray,2,5,0,0,2,0,24
2025-10-29,Kris Murray,0,0,0,0,0,0,0
2025-10-31,Kris Murray,10,6,1,1,3,0,29
2025-11-03,Kris Murray,6,0,2,0,1,1,23
2025-11-05,Kris Murray,0,3,2,0,0,0,17
2025-11-08,Kris Murray,6,3,1,0,0,0,22
2025-11-10,Kris Murray,3,2,1,0,1,0,19
2025-11-12,Kris Murray,6,7,1,0,0,0,22
2025-11-14,Kris Murray,5,3,1,1,0,0,22
2025-11-16,Kris Murray,6,5,2,2,3,0,32
2025-11-18,Kris Murray,3,4,0,1,0,0,25
2025-11-19,Kris Murray,9,6,2,0,1,1,35
2025-10-22,Marcus Sasser,0,0,0,0,0,0,0
2025-10-24,Marcus Sasser,0,0,0,0,0,0,0
2025-10-26,Marcus Sasser,0,0,0,0,0,0,0
2025-10-27,Marcus Sasser,0,0,0,0,0,0,0
2025-10-29,Marcus Sasser,0,0,0,0,0,0,0
2025-11-01,Marcus Sasser,0,0,0,0,0,0,0
2025-11-03,Marcus Sasser,0,0,0,0,0,0,0
2025-11-05,Marcus Sasser,0,0,0,0,0,0,0
2025-11-07,Marcus Sasser,0,0,0,0,0,0,0
2025-11-09,Marcus Sasser,0,0,0,0,0,0,0
2025-11-10,Marcus Sasser,0,0,0,0,0,0,0
2025-11-12,Marcus Sasser,0,0,0,0,0,0,0
2025-11-14,Marcus Sasser,0,0,0,0,0,0,0
2025-11-17,Marcus Sasser,0,0,0,0,0,0,0
2025-11-18,Marcus Sasser,0,0,0,0,0,0,0
